65536, 0.157602
65536, 0.145582
65536, 0.133952
65536, 0.153675
65536, 0.160811
65536, 0.135188
65536, 0.138113
65536, 0.192888
65536, 0.176044
65536, 0.132188
65536, 0.154064
65536, 0.135524
65536, 0.139939
65536, 0.154059
65536, 0.132045
65536, 0.133119
65536, 0.131933
65536, 0.140364
65536, 0.138888
65536, 0.14168
65536, 0.123452
65536, 0.129073
65536, 0.132126
65536, 0.124232
65536, 0.118993
65536, 0.126538
65536, 0.125717
65536, 0.127295
65536, 0.123316
65536, 0.124129
65536, 0.126789
65536, 0.124822
65536, 0.120861
65536, 0.120909
65536, 0.131852
65536, 0.126389
65536, 0.131093
65536, 0.132198
65536, 0.127474
65536, 0.12831
65536, 0.128376
65536, 0.121889
65536, 0.12814
65536, 0.131471
65536, 0.128935
65536, 0.195096
65536, 0.134627
65536, 0.170295
65536, 0.169081
65536, 0.142838
131072, 0.322492
131072, 0.277294
131072, 0.295105
131072, 0.318394
131072, 0.309269
131072, 0.311668
131072, 0.329775
131072, 0.290202
131072, 0.426553
131072, 0.313909
131072, 0.292018
131072, 0.301475
131072, 0.266063
131072, 0.293615
131072, 0.303357
131072, 0.316871
131072, 0.311709
131072, 0.330468
131072, 0.268663
131072, 0.286284
131072, 0.268087
131072, 0.371389
131072, 0.29842
131072, 0.270016
131072, 0.289611
131072, 0.285552
131072, 0.257563
131072, 0.259646
131072, 0.26264
131072, 0.294533
131072, 0.249233
131072, 0.263797
131072, 0.266239
131072, 0.284101
131072, 0.268792
131072, 0.276374
131072, 0.278512
131072, 0.272021
131072, 0.267342
131072, 0.268685
131072, 0.269448
131072, 0.291128
131072, 0.288966
131072, 0.256211
131072, 0.248814
131072, 0.290189
131072, 0.255184
131072, 0.260352
131072, 0.242088
131072, 0.277787
262144, 0.587879
262144, 0.5122
262144, 0.522959
262144, 0.465973
262144, 0.524621
262144, 0.491026
262144, 0.504849
262144, 0.520355
262144, 0.478466
262144, 0.475414
262144, 0.49122
262144, 0.51966
262144, 0.482682
262144, 0.606733
262144, 0.550957
262144, 0.519316
262144, 0.540092
262144, 0.517409
262144, 0.566706
262144, 0.4836
262144, 0.546484
262144, 0.47526
262144, 0.627237
262144, 0.501578
262144, 1.05147
262144, 4.23417
262144, 0.554459
262144, 0.463855
262144, 0.498259
262144, 0.467962
262144, 0.50215
262144, 0.460716
262144, 0.477148
262144, 0.516834
262144, 0.556378
262144, 0.668703
262144, 0.491753
262144, 0.469035
262144, 0.479572
262144, 0.534169
262144, 0.638378
262144, 0.528621
262144, 0.600707
262144, 0.551245
262144, 0.60593
262144, 0.493393
262144, 0.468973
262144, 0.557518
262144, 0.567157
262144, 0.508432
