65536, 0.160513
65536, 0.160113
65536, 0.16218
65536, 0.156194
65536, 0.171286
65536, 0.167955
65536, 0.163524
65536, 0.152458
65536, 0.164326
65536, 0.165533
65536, 0.177041
65536, 0.158108
65536, 0.169113
65536, 0.17482
65536, 0.161726
65536, 0.158573
65536, 0.182573
65536, 0.155899
65536, 0.166342
65536, 0.169133
65536, 0.172102
65536, 0.195471
65536, 0.165165
65536, 0.154751
65536, 0.154147
65536, 0.152782
65536, 0.162146
65536, 0.230219
65536, 0.216622
65536, 0.163104
65536, 0.141639
65536, 0.177971
65536, 0.21142
65536, 0.219813
65536, 0.2157
65536, 0.211315
65536, 0.162909
65536, 0.176879
65536, 0.190046
65536, 0.17628
65536, 0.162396
65536, 0.159886
65536, 0.159319
65536, 0.153791
65536, 0.160803
65536, 0.196467
65536, 0.176007
65536, 0.207674
65536, 0.201257
65536, 0.19206
131072, 0.370811
131072, 0.401803
131072, 0.343228
131072, 0.306737
131072, 0.393495
131072, 0.364401
131072, 0.394618
131072, 0.291137
131072, 0.290386
131072, 0.286787
131072, 0.287231
131072, 0.293615
131072, 0.319889
131072, 0.330078
131072, 0.29896
131072, 0.335114
131072, 0.32445
131072, 0.314463
131072, 0.337022
131072, 0.33128
131072, 0.403764
131072, 0.29116
131072, 0.317939
131072, 0.384908
131072, 0.31073
131072, 0.31121
131072, 0.426636
131072, 0.292918
131072, 0.326001
131072, 0.318196
131072, 0.37866
131072, 0.350521
131072, 0.30879
131072, 0.352303
131072, 0.326379
131072, 0.384196
131072, 0.396323
131072, 0.342792
131072, 0.324905
131072, 0.343598
131072, 0.405195
131072, 0.311102
131072, 0.357032
131072, 0.30831
131072, 0.364311
131072, 0.354707
131072, 0.348985
131072, 0.310505
131072, 0.344409
131072, 0.308712
262144, 0.68933
262144, 0.572595
262144, 0.68925
262144, 0.596605
262144, 0.644244
262144, 0.619477
262144, 0.724328
262144, 0.722253
262144, 0.700067
262144, 0.742563
262144, 0.671214
262144, 0.674667
262144, 0.609768
262144, 0.748456
262144, 0.646889
262144, 0.634229
262144, 0.682684
262144, 0.649134
262144, 0.690664
262144, 0.745403
262144, 0.693747
262144, 0.755617
262144, 0.588941
262144, 0.600955
262144, 0.599891
262144, 1.32606
262144, 1.42486
262144, 1.3153
262144, 1.31128
262144, 1.30147
262144, 1.29742
262144, 1.36569
262144, 1.37957
262144, 1.74946
262144, 1.74438
262144, 1.42711
262144, 1.27997
262144, 1.31178
262144, 1.49816
262144, 3.44182
262144, 0.667189
262144, 0.746745
262144, 0.609481
262144, 0.652696
262144, 0.62107
262144, 0.62738
262144, 0.852995
262144, 0.783783
262144, 0.854742
262144, 0.76838
524288, 1.61522
524288, 1.52895
524288, 1.51959
524288, 1.36737
524288, 1.39611
524288, 1.3527
524288, 1.29444
524288, 1.55587
524288, 1.43451
524288, 1.40884
524288, 1.42035
524288, 1.45982
524288, 1.44596
524288, 1.30636
524288, 1.39666
524288, 1.55061
524288, 1.26219
524288, 1.6209
524288, 2.7194
524288, 2.81998
524288, 3.04991
524288, 2.75295
524288, 2.87107
524288, 3.28117
524288, 3.11637
524288, 2.88713
524288, 2.73919
524288, 2.62762
524288, 2.98216
524288, 3.01484
524288, 2.7246
524288, 3.92473
524288, 1.60255
524288, 1.31034
524288, 1.45379
524288, 1.36224
524288, 1.58898
524288, 1.32614
524288, 1.33577
524288, 1.68717
524288, 1.1958
524288, 2.62259
524288, 2.63949
524288, 2.70295
524288, 2.64245
524288, 3.3027
524288, 3.60942
524288, 3.43817
524288, 1.356
524288, 1.46901
1048576, 3.14138
1048576, 5.29043
1048576, 5.75614
1048576, 6.19818
1048576, 6.43775
1048576, 2.69734
1048576, 2.99306
1048576, 6.14635
1048576, 5.37668
1048576, 5.7847
1048576, 5.57451
1048576, 5.22681
1048576, 6.23299
1048576, 5.69892
1048576, 6.9185
1048576, 2.99543
1048576, 2.94484
1048576, 4.81045
1048576, 5.34471
1048576, 2.72951
1048576, 2.54015
1048576, 2.52714
1048576, 2.59766
1048576, 2.7797
1048576, 2.87172
1048576, 2.59938
1048576, 2.84921
1048576, 2.75857
1048576, 2.71985
1048576, 2.42118
1048576, 2.69624
1048576, 2.65164
1048576, 2.70304
1048576, 2.53465
1048576, 2.68285
1048576, 2.76867
1048576, 2.71748
1048576, 2.63378
1048576, 2.90302
1048576, 2.78418
1048576, 3.26487
1048576, 5.39195
1048576, 6.23326
1048576, 6.38591
1048576, 5.90717
1048576, 2.76213
1048576, 2.88864
1048576, 2.82465
1048576, 2.7719
1048576, 2.77381
2097152, 5.30291
2097152, 5.27092
2097152, 5.41194
2097152, 5.61063
2097152, 5.27789
2097152, 5.33376
2097152, 6.93333
2097152, 6.85016
2097152, 6.68204
2097152, 5.93966
2097152, 7.55345
2097152, 7.95048
2097152, 7.30802
2097152, 14.6547
2097152, 15.7914
2097152, 11.0667
2097152, 11.0259
2097152, 14.1933
2097152, 17.2088
2097152, 15.2566
2097152, 14.5465
2097152, 15.8643
2097152, 13.48
2097152, 16.3718
2097152, 5.26936
2097152, 12.0995
2097152, 12.9072
2097152, 12.4424
2097152, 12.0874
2097152, 13.2179
2097152, 12.9533
2097152, 7.66367
2097152, 6.78222
2097152, 6.83466
2097152, 6.56533
2097152, 6.73838
2097152, 6.62105
2097152, 6.72534
2097152, 6.45992
2097152, 6.75757
2097152, 6.41056
2097152, 6.42897
2097152, 6.41667
2097152, 6.33316
2097152, 6.85645
2097152, 6.87844
2097152, 7.154
2097152, 6.68743
2097152, 6.73686
2097152, 6.6572
4194304, 12.3467
4194304, 12.2233
4194304, 12.0016
4194304, 11.9528
4194304, 11.9144
4194304, 11.8687
4194304, 12.5736
4194304, 12.5573
4194304, 14.7829
4194304, 21.3879
4194304, 22.5477
4194304, 11.9388
4194304, 12.1306
4194304, 11.9665
4194304, 11.8219
4194304, 12.3188
4194304, 11.6577
4194304, 11.985
4194304, 8.30168
4194304, 7.64877
4194304, 7.50515
4194304, 7.46002
4194304, 7.75085
4194304, 7.53412
4194304, 7.55934
4194304, 7.57393
4194304, 7.57289
4194304, 7.45246
4194304, 7.45938
4194304, 7.59019
4194304, 8.21768
4194304, 7.8649
4194304, 7.76515
4194304, 7.78933
4194304, 7.5498
4194304, 7.68906
4194304, 7.55273
4194304, 7.45755
4194304, 7.43578
4194304, 7.46375
4194304, 7.75103
4194304, 7.44418
4194304, 7.52916
4194304, 7.65853
4194304, 7.56013
4194304, 7.75287
4194304, 7.485
4194304, 7.48109
4194304, 7.50447
4194304, 7.50374
